ID TYPE SIZE LAST_MODIFIED_DATE LAST_MODIFIED_TIME #SUB-FILES TOTAL_SUB-FILES #SUB-FOLDERS TOTAL_SUB-FOLDERS CHECKSUM PATH
resources-human-voice_1_1_1_1_9 FILE 16636 2021-06-11 11:33 - - - - 72145508fcea78c5e06b421a4ec5dbd1baa6c7e4bed7b612339ce2d8a5a5e6b5 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/c_rr1.wav
resources-human-voice_1_1_1_1_10 FILE 21412 2021-06-11 11:33 - - - - 9ba2b3ffd8c4b8444d8638ff96bb4677c9cbc0cebb9194d1ba50c04cfb6b7e56 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/c_rr2.wav
resources-human-voice_1_1_1_1_11 FILE 12126 2021-06-11 11:33 - - - - 27e65431bf246ffef361be1861a5aa749e60ce02b41d091d994a4878d7b0028b resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/c_rr3.wav
resources-human-voice_1_1_1_1_12 FILE 15682 2021-06-11 11:33 - - - - 929c00c8d6aa8338e9258b6961af243eae6316c4a7cf78316f8b3501d2b3fedb resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/c_rr4.wav
resources-human-voice_1_1_1_1_13 FILE 17842 2021-06-11 11:33 - - - - 197738b75bac54d83b16743f1186b4eac98f1e89386b24b42af7eef990059baf resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/d_rr1.wav
resources-human-voice_1_1_1_1_14 FILE 18774 2021-06-11 11:33 - - - - 10cc695f379f77ade530f7aa6dcc308abf3b4857de2fc43c09497500de5e20be resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/d_rr2.wav
resources-human-voice_1_1_1_1_15 FILE 16602 2021-06-11 11:33 - - - - c2391742ec59922ad9d10052196816fb033429a7d1126a45c99166e214ef3d63 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/d_rr3.wav
resources-human-voice_1_1_1_1_16 FILE 18258 2021-06-11 11:33 - - - - 44514720a72fa421d86172998a67b3ed9cb802b57222f260f4ea5d43a5801cd7 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/d_rr4.wav
resources-human-voice_1_1_1_1_17 FILE 30766 2021-06-11 11:33 - - - - 030b247f13ffa0fbefb81b3d4b4c57311a34e314b53c6607d1526343ef99d6a1 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/f_rr1.wav
resources-human-voice_1_1_1_1_18 FILE 32478 2021-06-11 11:33 - - - - 4ec4fb6e06929a375242bf690d7c3f840afd20ea65b6c5503af87795638acd11 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/f_rr2.wav
resources-human-voice_1_1_1_1_19 FILE 31666 2021-06-11 11:33 - - - - 2bef21ed89c8c67026a40a9181d8fdbb59277533bdcb8d202cbc7170380b1cf6 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/f_rr3.wav
resources-human-voice_1_1_1_1_20 FILE 25530 2021-06-11 11:33 - - - - 39ddbf09605637b24da00dda75abf8e16c20ea509f0ff268be22ff1c0e1d202c resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/f_rr4.wav
resources-human-voice_1_1_1_1_21 FILE 11586 2021-06-11 11:33 - - - - 5920c0c78df83c5751b5bda2dd28cfdcd5df9e37ba7520baa77f94f6eedb26ac resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/g_rr1.wav
resources-human-voice_1_1_1_1_22 FILE 16110 2021-06-11 11:33 - - - - 4a9ccd9359c8c9b20e5de7c86b9f97e3b324ed4db66fe70d6114b9e6a9b40237 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/g_rr2.wav
resources-human-voice_1_1_1_1_23 FILE 13372 2021-06-11 11:33 - - - - 038d0de2d7b03867733c9b0dcb58cceda130dcc88a3a01d075a9d468359f8832 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/g_rr3.wav
resources-human-voice_1_1_1_1_24 FILE 9208 2021-06-11 11:33 - - - - ae4532b5b92a2bb4c32992151f66be2b261c0f21b9069306dd9bf2337dff7a58 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/g_rr4.wav
resources-human-voice_1_1_1_1_25 FILE 24724 2021-06-11 11:33 - - - - b2720f69c57463823434b7dc0b3e54e6337cb324a1b5bb77f854efc5a5a4a93a resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/h_rr1.wav
resources-human-voice_1_1_1_1_26 FILE 30580 2021-06-11 11:33 - - - - 0760539b3450c795d92d7fb82029089684c9e4ddbb0e37727b5b909679b53075 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/h_rr2.wav
resources-human-voice_1_1_1_1_27 FILE 11946 2021-06-11 11:33 - - - - 60d9b6bcb57bbc7c98d993004d1518e6d3349a9d5ec67c68bef29aa13ce90545 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/h_rr3.wav
resources-human-voice_1_1_1_1_28 FILE 11266 2021-06-11 11:33 - - - - 8259db9afbe73a1a4f7fac3a6b026d41e730006dc783c1bbd9f5148827cea07a resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/h_rr4.wav
resources-human-voice_1_1_1_1_29 FILE 22342 2021-06-11 11:33 - - - - db58589a54a0ac9f1fe8f34853c5bbe2396a2b48aa303273a6ef4ad2f5193ab5 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/j_rr1.wav
resources-human-voice_1_1_1_1_30 FILE 27208 2021-06-11 11:33 - - - - 961d3af0a66b68eb0e3e63cc11cf33b04bbc4e220ac9b22a7691ea932a701a12 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/j_rr2.wav
resources-human-voice_1_1_1_1_31 FILE 19798 2021-06-11 11:33 - - - - 64fc565deff97dc43770783ba0201973d3b9501da580c012861e87541fb6f1ab resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/j_rr3.wav
resources-human-voice_1_1_1_1_32 FILE 16704 2021-06-11 11:33 - - - - 0f4740d3f8a44981bb38758e59fa2d0688c210e5252b81ec4300527ad36e7489 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/j_rr4.wav
resources-human-voice_1_1_1_1_33 FILE 17910 2021-06-11 11:33 - - - - 0f50f551300a420342818b7954ab2d350c8386a234d764ff953a0ca007b3e9e4 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/l_rr1.wav
resources-human-voice_1_1_1_1_34 FILE 23532 2021-06-11 11:33 - - - - 83edc067a028fab95d8a173ccd85a811181b9aeb055e99ffb0ab1aa51e78ff21 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/l_rr2.wav
resources-human-voice_1_1_1_1_35 FILE 23662 2021-06-11 11:33 - - - - 983daedcb145e6568b5c63bdb40ab62284d1ecac15ee90e59bbe9bfdaa70f9ce resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/l_rr3.wav
resources-human-voice_1_1_1_1_36 FILE 17812 2021-06-11 11:33 - - - - f02a1c651d7c8f9697f39ac16597f2bb202bdb13b2b1c0e258213efaa63e2793 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/l_rr4.wav
resources-human-voice_1_1_1_1_37 FILE 28912 2021-06-11 11:33 - - - - f86996ac93ec4f47d23c7b5a1cff51d0513f5b18457f9f5b1c31daec8654efdd resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/m_rr1.wav
resources-human-voice_1_1_1_1_38 FILE 36826 2021-06-11 11:33 - - - - 7f3b4e729c5afc3aa10ff968e93f126f90fd6ddeb31eb8b8d2d089f61f7233b8 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/m_rr2.wav
resources-human-voice_1_1_1_1_39 FILE 25390 2021-06-11 11:33 - - - - b15e81d3955d44bf3ef6fb413ad792e564870f864b42fc45d5165baad8eb5fc4 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/m_rr3.wav
resources-human-voice_1_1_1_1_40 FILE 23532 2021-06-11 11:33 - - - - 4b2a81ed90242628bcab1b763d5a09207d32081ad81c504f19e406bb633ef120 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/m_rr4.wav
resources-human-voice_1_1_1_1_41 FILE 22354 2021-06-11 11:33 - - - - 859b4d1854bef91fef5448457de6b84af98b76fbcc1ed21ec1cdaa1d5050c221 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/ng_rr1.wav
resources-human-voice_1_1_1_1_42 FILE 25030 2021-06-11 11:33 - - - - d52aaeff2f9019051f3231e1781321f4f9026669eea46bfab8ba0c9ca99e4f20 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/ng_rr2.wav
resources-human-voice_1_1_1_1_43 FILE 26370 2021-06-11 11:33 - - - - e708a5025573aa1fd5261308c4b758321fb171c5091d592c7c3950508b5e30d4 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/ng_rr3.wav
resources-human-voice_1_1_1_1_44 FILE 27252 2021-06-11 11:33 - - - - 43433a73f50ff66ffb686102560ffb1eb0204d4ae7578bd8e127e058575513d6 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/ng_rr4.wav
resources-human-voice_1_1_1_1_45 FILE 26188 2021-06-11 11:33 - - - - 41460fe6907d846b46b332c306c7c5a0c5cae130b8c3e023675b7fcc165862d8 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/n_rr1.wav
resources-human-voice_1_1_1_1_46 FILE 25332 2021-06-11 11:33 - - - - a89befce8079dbe443d8096ca77ae86ab62b1895527498880094c49435aab0ac resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/n_rr2.wav
resources-human-voice_1_1_1_1_47 FILE 21972 2021-06-11 11:33 - - - - f405beb0752da72ecc8edce0185fca8101b4d5aba8fa67eb6ac81726c3d636f4 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/n_rr3.wav
resources-human-voice_1_1_1_1_48 FILE 21012 2021-06-11 11:33 - - - - ba836c3cd054637a8fda1de202e2782459968fb3fa271e6da56316af3e59083f resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/n_rr4.wav
resources-human-voice_1_1_1_1_49 FILE 11784 2021-06-11 11:33 - - - - b86ac71524a666fc0b859ebc72b7cefdaa273fa601396b4da0816cbdfd08dba8 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/p_rr1.wav
resources-human-voice_1_1_1_1_50 FILE 16604 2021-06-11 11:33 - - - - 6e8ef2d3892a8242a8d6adae0dc6869887fe4f3555fcedaca7ec96ef23de40c7 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/p_rr2.wav
resources-human-voice_1_1_1_1_51 FILE 11920 2021-06-11 11:33 - - - - a214d9c7ba562653d64493513ba4292f7491ba820529dd546cc820d936810f31 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/p_rr3.wav
resources-human-voice_1_1_1_1_52 FILE 6988 2021-06-11 11:33 - - - - cd172562afcc01421aeca7e21991b85f322d39407d7883866d0d71685ea28c26 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/p_rr4.wav
resources-human-voice_1_1_1_1_53 FILE 40048 2021-06-11 11:33 - - - - 41b0fb906547370255bd59a2d849ca1fcee5352c94c53ed71aa6b0fbac790f5a resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/r_rr1.wav
resources-human-voice_1_1_1_1_54 FILE 30522 2021-06-11 11:33 - - - - cf437c4faa912831a0ad89dce5556ecd45dc319316005d3693c96666421c6c3b resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/r_rr2.wav
resources-human-voice_1_1_1_1_55 FILE 26104 2021-06-11 11:33 - - - - 6717eddbf4b10464dabf4ef46e384842e3d90467ec311fb8262a041c94ddf8d2 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/r_rr3.wav
resources-human-voice_1_1_1_1_56 FILE 26140 2021-06-11 11:33 - - - - c960b088301a0b18c93fe4663c2624043bc889aba7084b296cc33b1f41cb3263 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/r_rr4.wav
resources-human-voice_1_1_1_1_57 FILE 18472 2021-06-11 11:33 - - - - bdf835ac0b2038b123d28ab43ca7647f902f2641213116edd5623e08797f46c7 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s1_rr1.wav
resources-human-voice_1_1_1_1_58 FILE 18858 2021-06-11 11:33 - - - - 410e8a3bb843cdd715c65518527ee09d0b352a960f1b87f88e516bd3b765b5fa resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s1_rr2.wav
resources-human-voice_1_1_1_1_59 FILE 21078 2021-06-11 11:33 - - - - 530dd8dc4e296dfa3a46ea1ce1b71a19c74e11cb0ff1be26e45cc992f4fa81d1 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s1_rr3.wav
resources-human-voice_1_1_1_1_60 FILE 18486 2021-06-11 11:33 - - - - 1783f38d99730bbe18a72e63413115babb8c9328a1d2fd1c10a2e900bc90d6c0 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s1_rr4.wav
resources-human-voice_1_1_1_1_61 FILE 35400 2021-06-11 11:33 - - - - 66f5cbb06a33e5616efd6028b99ceee5937db5c8e0d7ec6e383e6a8a5d81b22d resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s2_rr1.wav
resources-human-voice_1_1_1_1_62 FILE 38454 2021-06-11 11:33 - - - - 2c64ffb3e1a3ae0665df80bb5c91c4c16a79cd4769b88db08a813228e0d281c8 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s2_rr2.wav
resources-human-voice_1_1_1_1_63 FILE 31030 2021-06-11 11:33 - - - - 00d9d578a6c28d65763c0e6dfce0d08ef8af5abd7801570e4694d2d16b62f4d9 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s2_rr3.wav
resources-human-voice_1_1_1_1_64 FILE 28800 2021-06-11 11:33 - - - - e717125c2d66a5be697b46c124ff552a18520f0f3262d8b218f0305b2584f464 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/s2_rr4.wav
resources-human-voice_1_1_1_1_65 FILE 41988 2021-06-11 11:33 - - - - 787735118b929870f0de801cd43e1812030e5889c3e774f439501ae593ce4fca resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/sh_rr1.wav
resources-human-voice_1_1_1_1_66 FILE 41232 2021-06-11 11:33 - - - - 52178b00c488e2d74e74a566fde8376826a0c8a161b26047eb893fa16247aec2 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/sh_rr2.wav
resources-human-voice_1_1_1_1_67 FILE 37660 2021-06-11 11:33 - - - - 399440caae9d8aaf8446726f78c6819014931d168e5f1cb973dfe710375b9a6f resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/sh_rr3.wav
resources-human-voice_1_1_1_1_68 FILE 34494 2021-06-11 11:33 - - - - a253cc7b50385b661ab16ac77685fc225e63986eb1ff2d4dc3e0644e39c5b47c resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/sh_rr4.wav
resources-human-voice_1_1_1_1_69 FILE 30156 2021-06-11 11:33 - - - - e8f1a28045ff53456871a6b24e59313c139989bdf8e3d1bb6654f164ae97f7a0 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th1_rr1.wav
resources-human-voice_1_1_1_1_70 FILE 37762 2021-06-11 11:33 - - - - 85a06ef70acd977bd477a8415786aef1555055a64a73d05e8356f1482fe6324e resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th1_rr2.wav
resources-human-voice_1_1_1_1_71 FILE 26260 2021-06-11 11:33 - - - - ff1a0bcf71d5d4910fa4ecbaabeb3f26cd9c5b44693d8e381314c2e029c90fe3 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th1_rr3.wav
resources-human-voice_1_1_1_1_72 FILE 25866 2021-06-11 11:33 - - - - f43d3cb586deec9ef9ab8e8a38eef0264b58173057ec223075252f2e7ca15900 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th1_rr4.wav
resources-human-voice_1_1_1_1_73 FILE 31888 2021-06-11 11:33 - - - - 31f54d297c09bcbac402b0bcc58f65646c56153fbccea7a8c9d55cb4d7c49a35 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th2_rr1.wav
resources-human-voice_1_1_1_1_74 FILE 32604 2021-06-11 11:33 - - - - fa0c402f58778fb46d9bdcfd1855a58bf9aaa8218a0db83321696351b7b82152 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th2_rr2.wav
resources-human-voice_1_1_1_1_75 FILE 35292 2021-06-11 11:33 - - - - 8b121512e61e76c7983f5aabdc992bd5cc663f1fb270a05beca4d3b1fbaec7cd resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th2_rr3.wav
resources-human-voice_1_1_1_1_76 FILE 29796 2021-06-11 11:33 - - - - 5b267f5ba0cb85c2f91f2e277eee493a7fed2dcdef017d8b1e0b929bceb610a6 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/th2_rr4.wav
resources-human-voice_1_1_1_1_77 FILE 20104 2021-06-11 11:33 - - - - 225e5c684c963289347e9bffaea973e73a1b4c6bfae14a2808fc97723792ab24 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/t_rr1.wav
resources-human-voice_1_1_1_1_78 FILE 23596 2021-06-11 11:33 - - - - 6b31c6bc47a11f89454f4c594cc5f50d7cbbe846f34ae931d645d26f082759a8 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/t_rr2.wav
resources-human-voice_1_1_1_1_79 FILE 19174 2021-06-11 11:33 - - - - 995894f09a75843a9b482dfc89357fbf92d4e7bd8e6eba6bddd429887086cfa9 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/t_rr3.wav
resources-human-voice_1_1_1_1_80 FILE 17842 2021-06-11 11:33 - - - - a5faf32f83a9126902d49bec5a32eb3ad736ac1cc88634c4599df7707daec055 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/t_rr4.wav
resources-human-voice_1_1_1_1_81 FILE 27312 2021-06-11 11:33 - - - - 6cf064edd71d7cb560f871d1c9f0630bcb5d2038b0214537bb549792dfd80b89 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/v_rr1.wav
resources-human-voice_1_1_1_1_82 FILE 31440 2021-06-11 11:33 - - - - f798cd8800638d62c9c924d1570895f40ffcf87a91c121eaa77cbafda6641e9c resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/v_rr2.wav
resources-human-voice_1_1_1_1_83 FILE 32904 2021-06-11 11:33 - - - - 2099d9bad2a19678698fa6df42eeecf4d57ce4b466207d31c716937d9de81739 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/v_rr3.wav
resources-human-voice_1_1_1_1_84 FILE 25944 2021-06-11 11:33 - - - - c5acb1cee49b79e49999e3509dafff147e2568f78683fd09bec91fa949a9cd7d resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/v_rr4.wav
resources-human-voice_1_1_1_1_85 FILE 27820 2021-06-11 11:33 - - - - de1b619f56502058993cb4fc5e7a596144431a0c5e77a9854d7f3339613a5e69 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/w_rr1.wav
resources-human-voice_1_1_1_1_86 FILE 27534 2021-06-11 11:33 - - - - 6ec70269c2b84013941ac7d29de71110fd91276b13615b16be2a23224a8643f7 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/w_rr2.wav
resources-human-voice_1_1_1_1_87 FILE 24906 2021-06-11 11:33 - - - - c0b29a8b8012ac135cb3d3e833a77679f1e8ca8730b1c4d58cb5fb0f21b2f4b5 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/w_rr3.wav
resources-human-voice_1_1_1_1_88 FILE 21996 2021-06-11 11:33 - - - - 7c1c2890c47f43e9b9eae8acb4872fbf14ac832eb57f0ea08f02898341fc303f resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/w_rr4.wav
resources-human-voice_1_1_1_1_89 FILE 24696 2021-06-11 11:33 - - - - b6db653c52c064c6611406daa954ea3fc4a55850bd933f01dd2c1846fe276366 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/y_rr1.wav
resources-human-voice_1_1_1_1_90 FILE 29734 2021-06-11 11:33 - - - - 07b98b60801eacab29d3811f8d77089762e369bf7bddf405ac35f46050af49f2 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/y_rr2.wav
resources-human-voice_1_1_1_1_91 FILE 27694 2021-06-11 11:33 - - - - dc937a74e07ae8303cc5e2a6bbe15ba6c907875c179163c7a4325b135237f425 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/y_rr3.wav
resources-human-voice_1_1_1_1_92 FILE 21484 2021-06-11 11:33 - - - - 7f61fd4ce2c3580b16e379be128d07af4ecc3cadd4e2e6d2ac501f324310c8ad resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/y_rr4.wav
resources-human-voice_1_1_1_1_93 FILE 32040 2021-06-11 11:33 - - - - 7472dbcc39f815949e94e36ecce2181068a2f74315b8c3c7a4284cf8898bf875 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/z_rr1.wav
resources-human-voice_1_1_1_1_94 FILE 36474 2021-06-11 11:33 - - - - e97a856be085650ee08833b5513901219cf6806bafd2e0569f13ec6a2fc46237 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/z_rr2.wav
resources-human-voice_1_1_1_1_95 FILE 35068 2021-06-11 11:33 - - - - e58c84d633dea3682918caa84f23464a031c46a11f3a82d707c2effa47ee6a33 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/z_rr3.wav
resources-human-voice_1_1_1_1_96 FILE 32976 2021-06-11 11:33 - - - - e2d92feedcc28d0860e4822d4436aade033633ad7de083a3748cb15447977bfa resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/consonants/z_rr4.wav
resources-human-voice_1_1_1_2 FOLDER 4160000 2023-05-17 12:56 24 24 0 0 - resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs
resources-human-voice_1_1_1_2_1 FILE 216292 2021-06-11 11:33 - - - - 1439d7cebb225c8a200dbd3eeac3202c2a7c74a09564fc9afae3affa9e39585c resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ay_rr1.wav
resources-human-voice_1_1_1_2_2 FILE 189240 2021-06-11 11:33 - - - - 286b2d65700e39dc53a3b5ae24ae93005d0b8fabd70b299e4c992ba023cd1615 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ay_rr2.wav
resources-human-voice_1_1_1_2_3 FILE 125140 2021-06-11 11:33 - - - - 017f9505bb754da3e3ae8d98642119d3dd2c1864acdb84c4ef87befa23dbb7b6 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ay_rr3.wav
resources-human-voice_1_1_1_2_4 FILE 237542 2021-06-11 11:33 - - - - 79a7209d6cfeb632311a9ec592b5dc77c5286457900a6404948b702ca269ee60 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ea_rr1.wav
resources-human-voice_1_1_1_2_5 FILE 174982 2021-06-11 11:33 - - - - 3e4942b9ac28e132df475f8fdc0134cc26128b116457cb1afd89ee2aa594b7e4 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ea_rr2.wav
resources-human-voice_1_1_1_2_6 FILE 122440 2021-06-11 11:33 - - - - 7dd552c0bae48c6a92b9c0d4e0d63c75ee19cab703e5755dd8621cda65c20544 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ea_rr3.wav
resources-human-voice_1_1_1_2_7 FILE 241534 2021-06-11 11:33 - - - - d6de79bb853badecccdfbf32194bb45e88fb262d191ed3068c5a88279b322ba2 resources-human-voice/sounds/Karoryfer-Lecolds/Merry-Orks/dipthongs/ee_rr1.wav
